date,unit_name,unit_id,type,title,category,budget,award_amount,awarded_at,companies,job_number,url,notice_date,award_way,county,county_code,town_code,contact_person,contact_phone,losing_supplier,filename
20260407,國立臺灣大學醫學院附設醫院,,招標公告,115-117年總分院福可望高強度聚焦超音波治療系統及配件開口合約招標案,財物類,,,20260407,,UM15N060,https://www.google.com/search?q=UM15N060+115-117%E5%B9%B4%E7%B8%BD%E5%88%86%E9%99%A2%E7%A6%8F%E5%8F%AF%E6%9C%9B%E9%AB%98%E5%BC%B7%E5%BA%A6%E8%81%9A%E7%84%A6%E8%B6%85%E9%9F%B3%E6%B3%A2%E6%B2%BB%E7%99%82%E7%B3%BB%E7%B5%B1%E5%8F%8A%E9%85%8D%E4%BB%B6%E9%96%8B%E5%8F%A3%E5%90%88%E7%B4%84%E6%8B%9B%E6%A8%99%E6%A1%88,,,,,,,,,tender_20260301.xml
20260407,經濟部,,招標公告,「115年投資審議管理資訊系統」擴充建置案,勞務類,,,20260407,,11521794690,https://www.google.com/search?q=11521794690+%E3%80%8C115%E5%B9%B4%E6%8A%95%E8%B3%87%E5%AF%A9%E8%AD%B0%E7%AE%A1%E7%90%86%E8%B3%87%E8%A8%8A%E7%B3%BB%E7%B5%B1%E3%80%8D%E6%93%B4%E5%85%85%E5%BB%BA%E7%BD%AE%E6%A1%88,,,,,,,,,tender_20260301.xml
20260407,交通部公路局,,招標公告,AI交通客服與資料治理基礎推動計畫,勞務類,,,20260407,,115010,https://www.google.com/search?q=115010+AI%E4%BA%A4%E9%80%9A%E5%AE%A2%E6%9C%8D%E8%88%87%E8%B3%87%E6%96%99%E6%B2%BB%E7%90%86%E5%9F%BA%E7%A4%8E%E6%8E%A8%E5%8B%95%E8%A8%88%E7%95%AB,,,,,,,,,tender_20260301.xml
20260407,經濟部,,招標公告,經濟部「115年虛擬化平台架構建置暨應用服務移轉案」,勞務類,,,20260407,,11514000520,https://www.google.com/search?q=11514000520+%E7%B6%93%E6%BF%9F%E9%83%A8%E3%80%8C115%E5%B9%B4%E8%99%9B%E6%93%AC%E5%8C%96%E5%B9%B3%E5%8F%B0%E6%9E%B6%E6%A7%8B%E5%BB%BA%E7%BD%AE%E6%9A%A8%E6%87%89%E7%94%A8%E6%9C%8D%E5%8B%99%E7%A7%BB%E8%BD%89%E6%A1%88%E3%80%8D,,,,,,,,,tender_20260301.xml
20260407,交通部民用航空局飛航服務總臺,,招標公告,汰換七美、望安及綠島機場簡式精確進場滑降指示燈系統採購案,財物類,,,20260407,,A1150201KH057MK,https://www.google.com/search?q=A1150201KH057MK+%E6%B1%B0%E6%8F%9B%E4%B8%83%E7%BE%8E%E3%80%81%E6%9C%9B%E5%AE%89%E5%8F%8A%E7%B6%A0%E5%B3%B6%E6%A9%9F%E5%A0%B4%E7%B0%A1%E5%BC%8F%E7%B2%BE%E7%A2%BA%E9%80%B2%E5%A0%B4%E6%BB%91%E9%99%8D%E6%8C%87%E7%A4%BA%E7%87%88%E7%B3%BB%E7%B5%B1%E6%8E%A1%E8%B3%BC%E6%A1%88,,,,,,,,,tender_20260301.xml
20260402,臺北市政府工務局,,招標公告,115年度飛灰、灰渣及廢氣清淨系統暨廠區地坪整修更新,勞務類,,,20260402,,1150101S0001,https://www.google.com/search?q=1150101S0001+115%E5%B9%B4%E5%BA%A6%E9%A3%9B%E7%81%B0%E3%80%81%E7%81%B0%E6%B8%A3%E5%8F%8A%E5%BB%A2%E6%B0%A3%E6%B8%85%E6%B7%A8%E7%B3%BB%E7%B5%B1%E6%9A%A8%E5%BB%A0%E5%8D%80%E5%9C%B0%E5%9D%AA%E6%95%B4%E4%BF%AE%E6%9B%B4%E6%96%B0,,,,,,,,,tender_20260302.xml
20260402,國家原子能科技研究院,,招標公告,熱中子實驗室單能儀屏蔽系統建置,財物類,,,20260402,,NS1150120,https://www.google.com/search?q=NS1150120+%E7%86%B1%E4%B8%AD%E5%AD%90%E5%AF%A6%E9%A9%97%E5%AE%A4%E5%96%AE%E8%83%BD%E5%84%80%E5%B1%8F%E8%94%BD%E7%B3%BB%E7%B5%B1%E5%BB%BA%E7%BD%AE,,,,,,,,,tender_20260301.xml
20260402,交通部觀光署大鵬灣國家風景區管理處,,招標公告,大鵬灣跨海大橋周邊暨潮口平台特色提升計畫,勞務類,,,20260402,,11504006,https://www.google.com/search?q=11504006+%E5%A4%A7%E9%B5%AC%E7%81%A3%E8%B7%A8%E6%B5%B7%E5%A4%A7%E6%A9%8B%E5%91%A8%E9%82%8A%E6%9A%A8%E6%BD%AE%E5%8F%A3%E5%B9%B3%E5%8F%B0%E7%89%B9%E8%89%B2%E6%8F%90%E5%8D%87%E8%A8%88%E7%95%AB,,,,,,,,,tender_20260301.xml
20260401,內政部警政署刑事警察局,,招標公告,115年度「電腦暨IoT裝置數位鑑識工具」,財物類,,,20260401,,115CCN18,https://www.google.com/search?q=115CCN18+115%E5%B9%B4%E5%BA%A6%E3%80%8C%E9%9B%BB%E8%85%A6%E6%9A%A8IoT%E8%A3%9D%E7%BD%AE%E6%95%B8%E4%BD%8D%E9%91%91%E8%AD%98%E5%B7%A5%E5%85%B7%E3%80%8D,,,,,,,,,tender_20260302.xml
20260401,內政部警政署,,招標公告,115年個人電腦、筆記型電腦採購案,財物類,,,20260401,,115KCH05,https://www.google.com/search?q=115KCH05+115%E5%B9%B4%E5%80%8B%E4%BA%BA%E9%9B%BB%E8%85%A6%E3%80%81%E7%AD%86%E8%A8%98%E5%9E%8B%E9%9B%BB%E8%85%A6%E6%8E%A1%E8%B3%BC%E6%A1%88,,,,,,,,,tender_20260301.xml
20260401,臺中榮民總醫院,,招標公告,單光子電腦斷層掃描儀1式10年租賃案,財物類,,,20260401,,R115A001,https://www.google.com/search?q=R115A001+%E5%96%AE%E5%85%89%E5%AD%90%E9%9B%BB%E8%85%A6%E6%96%B7%E5%B1%A4%E6%8E%83%E6%8F%8F%E5%84%801%E5%BC%8F10%E5%B9%B4%E7%A7%9F%E8%B3%83%E6%A1%88,,,,,,,,,tender_20260301.xml
20260401,國立臺灣大學醫學院附設醫院,,招標公告,115-116年Pulsta經導管肺動脈瓣膜及遞送系統開口合約招標案,財物類,,,20260401,,TM150080,https://www.google.com/search?q=TM150080+115-116%E5%B9%B4Pulsta%E7%B6%93%E5%B0%8E%E7%AE%A1%E8%82%BA%E5%8B%95%E8%84%88%E7%93%A3%E8%86%9C%E5%8F%8A%E9%81%9E%E9%80%81%E7%B3%BB%E7%B5%B1%E9%96%8B%E5%8F%A3%E5%90%88%E7%B4%84%E6%8B%9B%E6%A8%99%E6%A1%88,,,,,,,,,tender_20260301.xml
20260331,高雄市政府環境保護局環境管理處,,決標公告,清運車輛即時定位系統管制計畫,勞務類,,6180000,20260331,天眼衛星科技股份有限公司,115A002,https://www.google.com/search?q=115A002+%E6%B8%85%E9%81%8B%E8%BB%8A%E8%BC%9B%E5%8D%B3%E6%99%82%E5%AE%9A%E4%BD%8D%E7%B3%BB%E7%B5%B1%E7%AE%A1%E5%88%B6%E8%A8%88%E7%95%AB,20260407,準用最有利標,高雄市,64000,64000180,一般廢棄物清運組莊永寧；秘書室侯淑芳,(07)7351500分機2333,,award_20260302.xml
20260331,國家科學及技術委員會南部科學園區管理局,,決標公告,「臺南園區廢（污）水處理系統代操作維護作業計畫」（115-119年）委託專業服務,勞務類,,2977840000,20260331,中欣行股份有限公司,114620D07043,https://www.google.com/search?q=114620D07043+%E3%80%8C%E8%87%BA%E5%8D%97%E5%9C%92%E5%8D%80%E5%BB%A2%EF%BC%88%E6%B1%A1%EF%BC%89%E6%B0%B4%E8%99%95%E7%90%86%E7%B3%BB%E7%B5%B1%E4%BB%A3%E6%93%8D%E4%BD%9C%E7%B6%AD%E8%AD%B7%E4%BD%9C%E6%A5%AD%E8%A8%88%E7%95%AB%E3%80%8D%EF%BC%88115-119%E5%B9%B4%EF%BC%89%E5%A7%94%E8%A8%97%E5%B0%88%E6%A5%AD%E6%9C%8D%E5%8B%99,20260402,準用最有利標,臺南市,67000,67000200,規格:張逸平;程序:紀丹斐,(06)5051001分機2341;2139,欣達環工股份有限公司 (HDEC Corporation),award_20260302.xml
20260331,臺北市政府資訊局,,決標公告,公文整合系統維護委託服務案,勞務類,,10804000,20260331,康大資訊股份有限公司 (Kang Da Information Inc.),11522,https://www.google.com/search?q=11522+%E5%85%AC%E6%96%87%E6%95%B4%E5%90%88%E7%B3%BB%E7%B5%B1%E7%B6%AD%E8%AD%B7%E5%A7%94%E8%A8%97%E6%9C%8D%E5%8B%99%E6%A1%88,20260413,準用最有利標,臺北市,63000,63000020,李玉樺；採購標的問題請洽高浚學先生（分機51657，電⼦郵件信箱pb3743@gov.taipei）,(02)27208889分機51325,,award_20260302.xml
20260331,臺灣港務股份有限公司,,決標公告,115-116年港區自動化門哨管理系統整合維運案,勞務類,,18792000,20260331,中華電信股份有限公司企業客戶分公司,A0S252361,https://www.google.com/search?q=A0S252361+115-116%E5%B9%B4%E6%B8%AF%E5%8D%80%E8%87%AA%E5%8B%95%E5%8C%96%E9%96%80%E5%93%A8%E7%AE%A1%E7%90%86%E7%B3%BB%E7%B5%B1%E6%95%B4%E5%90%88%E7%B6%AD%E9%81%8B%E6%A1%88,20260401,準用最有利標,高雄市,64000,64000020,陳盈利/史佩真,(07)5219000分機3637/6737,,award_20260302.xml
20260331,台灣電力股份有限公司,,決標公告,遠信雲端資料中心資訊機房建置,勞務類,,389541566,20260331,中華電信股份有限公司企業客戶分公司,0241400025,https://www.google.com/search?q=0241400025+%E9%81%A0%E4%BF%A1%E9%9B%B2%E7%AB%AF%E8%B3%87%E6%96%99%E4%B8%AD%E5%BF%83%E8%B3%87%E8%A8%8A%E6%A9%9F%E6%88%BF%E5%BB%BA%E7%BD%AE,20260402,準用最有利標,臺北市,63000,63000050,蔡正德(採購規範問題請洽林畯宇先生23667015),(02)23666994分機,,award_20260302.xml
20260331,數位發展部數位產業署,,招標公告,數位環境模型生成與數位去偏見產業技術建構計畫,勞務類,,,20260331,,ADI-115121305,https://www.google.com/search?q=ADI-115121305+%E6%95%B8%E4%BD%8D%E7%92%B0%E5%A2%83%E6%A8%A1%E5%9E%8B%E7%94%9F%E6%88%90%E8%88%87%E6%95%B8%E4%BD%8D%E5%8E%BB%E5%81%8F%E8%A6%8B%E7%94%A2%E6%A5%AD%E6%8A%80%E8%A1%93%E5%BB%BA%E6%A7%8B%E8%A8%88%E7%95%AB,,,,,,,,,tender_20260301.xml
20260331,臺北榮民總醫院,,招標公告,植入式心臟整流去顫器系統等六項兩年開口契約,財物類,,,20260331,,1150083W,https://www.google.com/search?q=1150083W+%E6%A4%8D%E5%85%A5%E5%BC%8F%E5%BF%83%E8%87%9F%E6%95%B4%E6%B5%81%E5%8E%BB%E9%A1%AB%E5%99%A8%E7%B3%BB%E7%B5%B1%E7%AD%89%E5%85%AD%E9%A0%85%E5%85%A9%E5%B9%B4%E9%96%8B%E5%8F%A3%E5%A5%91%E7%B4%84,,,,,,,,,tender_20260301.xml
20260331,經濟部標準檢驗局,,招標公告,115年EMS電磁耐受性系統更新採購,財物類,,,20260331,,1A161150113-6,https://www.google.com/search?q=1A161150113-6+115%E5%B9%B4EMS%E9%9B%BB%E7%A3%81%E8%80%90%E5%8F%97%E6%80%A7%E7%B3%BB%E7%B5%B1%E6%9B%B4%E6%96%B0%E6%8E%A1%E8%B3%BC,,,,,,,,,tender_20260301.xml
20260331,數位發展部數位產業署,,招標公告,數位建模與雙生應用基礎建設計畫,勞務類,,,20260331,,ADI-115221301,https://www.google.com/search?q=ADI-115221301+%E6%95%B8%E4%BD%8D%E5%BB%BA%E6%A8%A1%E8%88%87%E9%9B%99%E7%94%9F%E6%87%89%E7%94%A8%E5%9F%BA%E7%A4%8E%E5%BB%BA%E8%A8%AD%E8%A8%88%E7%95%AB,,,,,,,,,tender_20260301.xml
20260330,經濟部產業發展署,,招標公告,產業競爭力AI輔導團行動計畫,勞務類,,,20260330,,115991201,https://www.google.com/search?q=115991201+%E7%94%A2%E6%A5%AD%E7%AB%B6%E7%88%AD%E5%8A%9BAI%E8%BC%94%E5%B0%8E%E5%9C%98%E8%A1%8C%E5%8B%95%E8%A8%88%E7%95%AB,,,,,,,,,tender_20260302.xml
20260330,環境部,,決標公告,115-116年度公文系統維運暨功能擴充計畫,勞務類,,12500000,20260330,英福達科技股份有限公司,115AA043,https://www.google.com/search?q=115AA043+115-116%E5%B9%B4%E5%BA%A6%E5%85%AC%E6%96%87%E7%B3%BB%E7%B5%B1%E7%B6%AD%E9%81%8B%E6%9A%A8%E5%8A%9F%E8%83%BD%E6%93%B4%E5%85%85%E8%A8%88%E7%95%AB,20260409,準用最有利標,臺北市,63000,63000050,黃柏禎;陳怡燁,(02)23117722分機2346;2496,,award_20260302.xml
20260330,內政部國土管理署,,決標公告,115年度營建剩餘土石方資源回收處理總量管制計畫委託資訊服務案,勞務類,,15498192,20260330,定海創新有限公司,114A-106,https://www.google.com/search?q=114A-106+115%E5%B9%B4%E5%BA%A6%E7%87%9F%E5%BB%BA%E5%89%A9%E9%A4%98%E5%9C%9F%E7%9F%B3%E6%96%B9%E8%B3%87%E6%BA%90%E5%9B%9E%E6%94%B6%E8%99%95%E7%90%86%E7%B8%BD%E9%87%8F%E7%AE%A1%E5%88%B6%E8%A8%88%E7%95%AB%E5%A7%94%E8%A8%97%E8%B3%87%E8%A8%8A%E6%9C%8D%E5%8B%99%E6%A1%88,20260402,準用最有利標,臺北市,63000,63000010,呂益廣(049)2352911#223/楊琬容(02)87712527,(049)2352911分機223,,award_20260302.xml
20260330,台灣中油股份有限公司,,招標公告,觀塘廠光伏發電系統建置(含安裝測試),財物類,,,20260330,,L4013K002,https://www.google.com/search?q=L4013K002+%E8%A7%80%E5%A1%98%E5%BB%A0%E5%85%89%E4%BC%8F%E7%99%BC%E9%9B%BB%E7%B3%BB%E7%B5%B1%E5%BB%BA%E7%BD%AE%28%E5%90%AB%E5%AE%89%E8%A3%9D%E6%B8%AC%E8%A9%A6%29,,,,,,,,,tender_20260202.xml
20260327,臺灣港務股份有限公司基隆港務分公司,,招標公告,115年網路交換器採購案,勞務類,,,20260327,,A1S251061,https://www.google.com/search?q=A1S251061+115%E5%B9%B4%E7%B6%B2%E8%B7%AF%E4%BA%A4%E6%8F%9B%E5%99%A8%E6%8E%A1%E8%B3%BC%E6%A1%88,,,,,,,,,
20260327,財政部財政資訊中心,,決標公告,財政部電子發票整合服務平台維運委外服務案,勞務類,,1494964000,20260327,中華電信股份有限公司企業客戶分公司,11400037,https://www.google.com/search?q=11400037+%E8%B2%A1%E6%94%BF%E9%83%A8%E9%9B%BB%E5%AD%90%E7%99%BC%E7%A5%A8%E6%95%B4%E5%90%88%E6%9C%8D%E5%8B%99%E5%B9%B3%E5%8F%B0%E7%B6%AD%E9%81%8B%E5%A7%94%E5%A4%96%E6%9C%8D%E5%8B%99%E6%A1%88,20260330,準用最有利標,臺北市,63000,63000020,李紀欣,(02)27631833分機6703,,award_20260302.xml
20260327,經濟部智慧財產局,,決標公告,115年至116年申請案件線上調閱相關系統管理維護案,勞務類,,5870723,20260327,柏通股份有限公司,11580002150,https://www.google.com/search?q=11580002150+115%E5%B9%B4%E8%87%B3116%E5%B9%B4%E7%94%B3%E8%AB%8B%E6%A1%88%E4%BB%B6%E7%B7%9A%E4%B8%8A%E8%AA%BF%E9%96%B1%E7%9B%B8%E9%97%9C%E7%B3%BB%E7%B5%B1%E7%AE%A1%E7%90%86%E7%B6%AD%E8%AD%B7%E6%A1%88,20260330,準用最有利標,臺北市,63000,63000030,蔡佳皓,(02)23766178分機,,award_20260302.xml
20260327,桃園國際機場股份有限公司,,決標公告,第二航廈自動行李分揀系統料件採購案,財物類,,7460000,20260327,金怡合企業股份有限公司,114-3-00054,https://www.google.com/search?q=114-3-00054+%E7%AC%AC%E4%BA%8C%E8%88%AA%E5%BB%88%E8%87%AA%E5%8B%95%E8%A1%8C%E6%9D%8E%E5%88%86%E6%8F%80%E7%B3%BB%E7%B5%B1%E6%96%99%E4%BB%B6%E6%8E%A1%E8%B3%BC%E6%A1%88,20260330,最低標,桃園市,68000,68000060,吳東典先生,(03)3063611分機,,award_20260302.xml
20260327,桃園國際機場股份有限公司,,決標公告,桃園國際機場115年無線電系統設備更新暨通訊品質優化案,財物類,,12100000,20260327,駿通股份有限公司,115-3-00003,https://www.google.com/search?q=115-3-00003+%E6%A1%83%E5%9C%92%E5%9C%8B%E9%9A%9B%E6%A9%9F%E5%A0%B4115%E5%B9%B4%E7%84%A1%E7%B7%9A%E9%9B%BB%E7%B3%BB%E7%B5%B1%E8%A8%AD%E5%82%99%E6%9B%B4%E6%96%B0%E6%9A%A8%E9%80%9A%E8%A8%8A%E5%93%81%E8%B3%AA%E5%84%AA%E5%8C%96%E6%A1%88,20260331,最低標,桃園市,68000,68000060,吳小姐,(03)3063699分機,,award_20260302.xml
20260327,臺灣港務股份有限公司臺中港務分公司,,決標公告,115年新建西碼頭管制站自動化門哨系統建置案,勞務類,,17761065,20260327,中華電信股份有限公司企業客戶分公司,A2S260291,https://www.google.com/search?q=A2S260291+115%E5%B9%B4%E6%96%B0%E5%BB%BA%E8%A5%BF%E7%A2%BC%E9%A0%AD%E7%AE%A1%E5%88%B6%E7%AB%99%E8%87%AA%E5%8B%95%E5%8C%96%E9%96%80%E5%93%A8%E7%B3%BB%E7%B5%B1%E5%BB%BA%E7%BD%AE%E6%A1%88,20260330,準用最有利標,臺中市,66000,66000140,陳小姐,(04)26642621分機,,award_20260302.xml
20260327,文化部,,招標公告,文化部115-116年度博物之島網站前後臺內容暨系統維運採購案,勞務類,,,20260327,,11502242,https://www.google.com/search?q=11502242+%E6%96%87%E5%8C%96%E9%83%A8115-116%E5%B9%B4%E5%BA%A6%E5%8D%9A%E7%89%A9%E4%B9%8B%E5%B3%B6%E7%B6%B2%E7%AB%99%E5%89%8D%E5%BE%8C%E8%87%BA%E5%85%A7%E5%AE%B9%E6%9A%A8%E7%B3%BB%E7%B5%B1%E7%B6%AD%E9%81%8B%E6%8E%A1%E8%B3%BC%E6%A1%88,,,,,,,,,tender_20260202.xml
20260326,勞動部勞動力發展署中彰投分署,,招標公告,桌上型繪圖工作站98組及教室雲端管理系統1套採購案,財物類,,,20260326,,tcnr1140290,https://www.google.com/search?q=tcnr1140290+%E6%A1%8C%E4%B8%8A%E5%9E%8B%E7%B9%AA%E5%9C%96%E5%B7%A5%E4%BD%9C%E7%AB%9998%E7%B5%84%E5%8F%8A%E6%95%99%E5%AE%A4%E9%9B%B2%E7%AB%AF%E7%AE%A1%E7%90%86%E7%B3%BB%E7%B5%B11%E5%A5%97%E6%8E%A1%E8%B3%BC%E6%A1%88,,,,,,,,,tender_20260302.xml
20260326,台灣自來水股份有限公司第六區管理處,,招標公告,曾文淨水場太陽光電發電設備及儲能系統設置,財物類,,,20260326,,W6-115-0601-23,https://www.google.com/search?q=W6-115-0601-23+%E6%9B%BE%E6%96%87%E6%B7%A8%E6%B0%B4%E5%A0%B4%E5%A4%AA%E9%99%BD%E5%85%89%E9%9B%BB%E7%99%BC%E9%9B%BB%E8%A8%AD%E5%82%99%E5%8F%8A%E5%84%B2%E8%83%BD%E7%B3%BB%E7%B5%B1%E8%A8%AD%E7%BD%AE,,,,,,,,,tender_20260302.xml
20260326,台灣中油股份有限公司,,決標公告,高溫固態氧化物燃料電池系統(採購帶安裝),財物類,,63600000,20260326,"雲豹能源科技股份有限公司 (J & V Energy Technology Co., Ltd.)",N1D14A034,https://www.google.com/search?q=N1D14A034+%E9%AB%98%E6%BA%AB%E5%9B%BA%E6%85%8B%E6%B0%A7%E5%8C%96%E7%89%A9%E7%87%83%E6%96%99%E9%9B%BB%E6%B1%A0%E7%B3%BB%E7%B5%B1%28%E6%8E%A1%E8%B3%BC%E5%B8%B6%E5%AE%89%E8%A3%9D%29,20260327,最低標,臺北市,63000,63000020,蘇元辰,(02)87258303分機,,award_20260302.xml
20260326,臺北自來水事業處,,決標公告,公館大樓資訊機房機櫃、環控、網路系統建置及設備搬遷財物採購,財物類,,47213763,20260326,遠傳電信股份有限公司系統整合分公司,11527003K05,https://www.google.com/search?q=11527003K05+%E5%85%AC%E9%A4%A8%E5%A4%A7%E6%A8%93%E8%B3%87%E8%A8%8A%E6%A9%9F%E6%88%BF%E6%A9%9F%E6%AB%83%E3%80%81%E7%92%B0%E6%8E%A7%E3%80%81%E7%B6%B2%E8%B7%AF%E7%B3%BB%E7%B5%B1%E5%BB%BA%E7%BD%AE%E5%8F%8A%E8%A8%AD%E5%82%99%E6%90%AC%E9%81%B7%E8%B2%A1%E7%89%A9%E6%8E%A1%E8%B3%BC,20260414,最有利標,臺北市,63000,63000030,洪明祥,(02)87335796分機,中華電信股份有限公司企業客戶分公司,award_20260302.xml
20260326,經濟部智慧財產局,,決標公告,115年產業專利知識平台系統功能增修案,勞務類,,9566000,20260326,叡揚資訊股份有限公司 (Galaxy Software Services Corporation),11580002840,https://www.google.com/search?q=11580002840+115%E5%B9%B4%E7%94%A2%E6%A5%AD%E5%B0%88%E5%88%A9%E7%9F%A5%E8%AD%98%E5%B9%B3%E5%8F%B0%E7%B3%BB%E7%B5%B1%E5%8A%9F%E8%83%BD%E5%A2%9E%E4%BF%AE%E6%A1%88,20260327,準用最有利標,臺北市,63000,63000030,蔡佳皓,(02)23766178分機,,award_20260302.xml
20260326,台灣電力股份有限公司第二核能發電廠,,決標公告,配合安全有關系統管路測厚、ISI銲道檢測及設備保溫拆裝作業,勞務類,,21908250,20260326,坤鋒工程有限公司,3511500011,https://www.google.com/search?q=3511500011+%E9%85%8D%E5%90%88%E5%AE%89%E5%85%A8%E6%9C%89%E9%97%9C%E7%B3%BB%E7%B5%B1%E7%AE%A1%E8%B7%AF%E6%B8%AC%E5%8E%9A%E3%80%81ISI%E9%8A%B2%E9%81%93%E6%AA%A2%E6%B8%AC%E5%8F%8A%E8%A8%AD%E5%82%99%E4%BF%9D%E6%BA%AB%E6%8B%86%E8%A3%9D%E4%BD%9C%E6%A5%AD,20260327,最低標,新北市,65000,65000280,許智程,(02)24985990分機2329,,award_20260302.xml
20260326,中華郵政股份有限公司,,決標公告,防制洗錢及打擊資恐系統應用軟體增修暨維護及維運服務,勞務類,,12052000,20260326,精誠資訊股份有限公司 (Systex  Corporation),115-1A-17,https://www.google.com/search?q=115-1A-17+%E9%98%B2%E5%88%B6%E6%B4%97%E9%8C%A2%E5%8F%8A%E6%89%93%E6%93%8A%E8%B3%87%E6%81%90%E7%B3%BB%E7%B5%B1%E6%87%89%E7%94%A8%E8%BB%9F%E9%AB%94%E5%A2%9E%E4%BF%AE%E6%9A%A8%E7%B6%AD%E8%AD%B7%E5%8F%8A%E7%B6%AD%E9%81%8B%E6%9C%8D%E5%8B%99,20260327,最低標,臺北市,63000,63000030,張瀚之,(02)23214311分機2313,,award_20260302.xml
20260326,內政部警政署,,決標公告,115年警政資安聯防紅隊演練服務案,勞務類,,19124850,20260326,"戴夫寇爾股份有限公司 (DEVCORE Co., Ltd.)",115KCH06,https://www.google.com/search?q=115KCH06+115%E5%B9%B4%E8%AD%A6%E6%94%BF%E8%B3%87%E5%AE%89%E8%81%AF%E9%98%B2%E7%B4%85%E9%9A%8A%E6%BC%94%E7%B7%B4%E6%9C%8D%E5%8B%99%E6%A1%88,20260417,準用最有利標,臺北市,63000,63000050,郭家豪,(02)23944524分機6310,精誠科技整合股份有限公司 (Systex Solutions Corporation),award_20260302.xml
20260325,台灣電力股份有限公司第二核能發電廠,,招標公告,配合安全有關系統管路測厚、ISI銲道檢測及設備保溫拆裝作業,勞務類,,,20260325,,3511500011,https://www.google.com/search?q=3511500011+%E9%85%8D%E5%90%88%E5%AE%89%E5%85%A8%E6%9C%89%E9%97%9C%E7%B3%BB%E7%B5%B1%E7%AE%A1%E8%B7%AF%E6%B8%AC%E5%8E%9A%E3%80%81ISI%E9%8A%B2%E9%81%93%E6%AA%A2%E6%B8%AC%E5%8F%8A%E8%A8%AD%E5%82%99%E4%BF%9D%E6%BA%AB%E6%8B%86%E8%A3%9D%E4%BD%9C%E6%A5%AD,,,,,,,,,tender_20260302.xml
20260325,交通部鐵道局,,決標公告,「嘉義縣市鐵路高架化延伸計畫」SG03標臨時軌中央行車控制系統及列車資訊系統修改採購,勞務類,,41500000,20260325,日商日本信號股份有限公司台北分公司,115GZ006,https://www.google.com/search?q=115GZ006+%E3%80%8C%E5%98%89%E7%BE%A9%E7%B8%A3%E5%B8%82%E9%90%B5%E8%B7%AF%E9%AB%98%E6%9E%B6%E5%8C%96%E5%BB%B6%E4%BC%B8%E8%A8%88%E7%95%AB%E3%80%8DSG03%E6%A8%99%E8%87%A8%E6%99%82%E8%BB%8C%E4%B8%AD%E5%A4%AE%E8%A1%8C%E8%BB%8A%E6%8E%A7%E5%88%B6%E7%B3%BB%E7%B5%B1%E5%8F%8A%E5%88%97%E8%BB%8A%E8%B3%87%E8%A8%8A%E7%B3%BB%E7%B5%B1%E4%BF%AE%E6%94%B9%E6%8E%A1%E8%B3%BC,20260331,最低標,新北市,65000,65000010,彭懋森/李龍仁,(02)80723333分機4704/3307,,award_20260302.xml
20260325,環境部化學物質管理署,,決標公告,115年跨部會化學物質資訊服務平台(化學雲)應用計畫,勞務類,,16000000,20260325,景丰科技股份有限公司,115DA017,https://www.google.com/search?q=115DA017+115%E5%B9%B4%E8%B7%A8%E9%83%A8%E6%9C%83%E5%8C%96%E5%AD%B8%E7%89%A9%E8%B3%AA%E8%B3%87%E8%A8%8A%E6%9C%8D%E5%8B%99%E5%B9%B3%E5%8F%B0%28%E5%8C%96%E5%AD%B8%E9%9B%B2%29%E6%87%89%E7%94%A8%E8%A8%88%E7%95%AB,20260402,準用最有利標,臺北市,63000,63000030,鄧文岷,(02)23257399分機55329,,award_20260302.xml
20260325,桃園國際機場股份有限公司,,招標公告,航務管理系統2.0,勞務類,,,20260325,,114-2-00099,https://www.google.com/search?q=114-2-00099+%E8%88%AA%E5%8B%99%E7%AE%A1%E7%90%86%E7%B3%BB%E7%B5%B12.0,,,,,,,,,tender_20260202.xml
20260325,衛生福利部中央健康保險署,,招標公告,115年在宅醫療照護資訊平台規劃及專業技術服務案,勞務類,,,20260325,,K1140665893,https://www.google.com/search?q=K1140665893+115%E5%B9%B4%E5%9C%A8%E5%AE%85%E9%86%AB%E7%99%82%E7%85%A7%E8%AD%B7%E8%B3%87%E8%A8%8A%E5%B9%B3%E5%8F%B0%E8%A6%8F%E5%8A%83%E5%8F%8A%E5%B0%88%E6%A5%AD%E6%8A%80%E8%A1%93%E6%9C%8D%E5%8B%99%E6%A1%88,,,,,,,,,tender_20260202.xml
20260324,中華郵政股份有限公司,,決標公告,115年端點資料外洩保護暨主管審核系統軟體授權,財物類,,41600000,20260324,晉泰科技股份有限公司,115-4-4002,https://www.google.com/search?q=115-4-4002+115%E5%B9%B4%E7%AB%AF%E9%BB%9E%E8%B3%87%E6%96%99%E5%A4%96%E6%B4%A9%E4%BF%9D%E8%AD%B7%E6%9A%A8%E4%B8%BB%E7%AE%A1%E5%AF%A9%E6%A0%B8%E7%B3%BB%E7%B5%B1%E8%BB%9F%E9%AB%94%E6%8E%88%E6%AC%8A,20260327,最低標,臺北市,63000,63000030,陳思穎,(02)23921310分機2322,詮翊電腦股份有限公司,award_20260302.xml
